,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta
1325,680143_003,58.5,9,55,16.3631,-8,21,5.1,402,150,280,500,2018-04-21T14:03:51.551,2018,4,21,23,3,51.55064,0.156,90.889057,89.452846,187.84858300000002,63.849624,21.884851,22,40,233.084703,26.560435,196861.4964,233.77461499999998,26.482833000000003,194307.1365,2018-04-21T14:03:50.699894,2018.0,4.0,21.0,14.0,3.0,50.699894,148.65614105343678,-8.251119589873257,148.94824976767958,-8.432088706529148,236.8323271517795,25.913104334892765,236.46027709004443,25.9791196963846,236.64630212091197,25.946112015638683,226.0,27.35732956366315,242.0,25.557633370525565,236.67004018447648,26.157152644873943,0.21237147371953494,0.02373806356450814,0.21104062923526,3.643944799234163
1326,680412_071,125.0,10,7,23.7328,-9,13,21.71,217,191,110,390,2018-04-21T14:07:34.191,2018,4,21,23,7,34.19072,0.25895999999999997,125.744976,119.235091,66.306965,58.43394,48.226662,36,82,231.73570899999999,35.29521,212812.1002,232.60778,32.314780999999996,217324.9778,2018-04-21T14:06:59.353705,2018.0,4.0,21.0,14.0,6.0,59.353705,151.70534264526037,-9.321596657487671,152.0806088991551,-9.062601603863314,234.18945657994794,26.636191125855767,234.07294342729554,27.076082619928556,234.13120000362176,26.85613687289216,230.94428973784343,38.0,235.3332770279282,23.0,234.19915659294296,26.87602091334605,0.07080588320854364,0.06795658932119863,0.019884040453888474,1.4742744636780558
1327,680421_071,126.0,10,2,28.5256,-10,4,34.879,119,232,60,210,2018-04-21T14:07:34.191,2018,4,21,23,7,34.19072,0.25895999999999997,125.744976,119.235091,66.306965,58.43394,48.226662,36,82,231.73570899999999,35.29521,212812.1002,232.60778,32.314780999999996,217324.9778,2018-04-21T14:06:59.353705,2018.0,4.0,21.0,14.0,6.0,59.353705,150.53884698779433,-10.132173475692317,150.7416982827336,-9.989697765694192,234.53711346384125,25.26463457050385,234.47890575903045,25.504273219756755,234.50800961143585,25.384453895130303,230.94428973784343,38.0,235.3332770279282,23.0,234.62552669959936,25.418839295551457,0.1224443619467766,0.1175170881635097,0.034385400421154344,2.656811367620918
1328,680612_033,66.5,10,14,6.5571,-9,9,6.202000000000001,254,139,1,390,2018-04-21T14:09:34.554,2018,4,21,23,9,34.55408,0.21216,94.247534,91.494375,162.618239,61.23405,24.623164000000003,42,49,232.583825,27.756248,196362.24899999998,234.015934,27.275215999999997,193641.1227,2018-04-21T14:09:18.146626,2018.0,4.0,21.0,14.0,9.0,18.146626,153.1886423349333,-9.006215381439103,153.7093325499937,-9.230066844710722,233.67591569414773,27.46428630600057,233.07346302059207,27.63491188000432,233.3746893573699,27.549599093002445,226.0,29.96769315354628,242.0,24.593443009178742,233.35688249643593,27.496585227385907,0.05592454062332793,-0.017806860933973212,-0.053013865616538425,2.7536293853639493
1329,680633_034,67.0,10,5,57.5149,-8,16,32.625,264,90,190,500,2018-04-21T14:09:34.554,2018,4,21,23,9,34.55408,0.21216,94.247534,91.494375,162.618239,61.23405,24.623164000000003,42,49,232.583825,27.756248,196362.24899999998,234.015934,27.275215999999997,193641.1227,2018-04-21T14:09:18.146626,2018.0,4.0,21.0,14.0,9.0,18.146626,151.257750459247,-8.232310520399894,151.67009088383824,-8.409639593433264,235.85061888291858,26.759625685885975,235.37945418943454,26.90503533580362,235.61503653617655,26.8323305108448,226.0,29.96769315354628,242.0,24.593443009178742,235.58659203002577,26.747646678461358,0.08933331627846475,-0.02844450615077676,-0.08468383238344046,1.4155786211060288
1330,680915_102,149.5,10,13,3.4936,-6,41,22.235,56,95,1,105,2018-04-21T14:13:17.035,2018,4,21,23,13,17.03504,0.19344,95.808595,92.01973199999999,129.666661,56.000149,37.393215999999995,31,62,232.3897,27.556076,200801.6786,234.210441,26.428402000000002,200125.2668,2018-04-21T14:12:26.799731,2018.0,4.0,21.0,14.0,12.0,26.799731,153.19104178869765,-6.81280691355784,153.32986079328725,-6.579694547511179,235.99418162710026,28.572772547510628,236.05852671958226,28.83765910972608,236.02635417334125,28.705215828618353,226.0,31.513529892563525,239.74593449003524,23.0,234.5037143267879,26.246763477270925,2.891784927368856,-1.5226398465533464,-2.458452351347429,71.88162528031408
1331,681123_102,120.0,10,17,6.9768,-8,29,1.59,413,242,360,470,2018-04-21T14:15:38.402,2018,4,21,23,15,38.40224,0.29328000000000004,103.165809,100.279156,65.765899,75.883135,40.835375,52,93,233.27061899999998,30.389584000000003,198541.2668,234.12573799999998,28.027561,206938.9422,2018-04-21T14:14:47.692865,2018.0,4.0,21.0,14.0,14.0,47.692865,154.20814483457806,-8.524007345505693,154.35529998763315,-8.44050065196933,234.33478278791398,27.590342482388024,234.27499012933623,27.749567707432615,234.3048864586251,27.66995509491032,230.51543358499598,38.0,235.9458569974691,23.0,234.26095878747296,27.654052037984986,0.0467177430150649,-0.04392767115214724,-0.015903056925335335,0.6806022312825856
1332,681214_095,55.5,10,19,51.01,-7,27,53.592,104,77,1,230,2018-04-21T14:16:37.529,2018,4,21,23,16,37.52936,0.24024,100.78649200000001,98.891515,157.307308,74.322927,29.126328000000004,34,75,231.701359,28.948764,202267.7933,233.76974199999998,28.735894000000002,199792.74,2018-04-21T14:15:50.571401,2018.0,4.0,21.0,14.0,15.0,50.571401,154.8255094722319,-7.371056800598981,155.13023372228628,-7.579492715616182,234.91135478027104,28.683124925443163,234.49624137920387,28.729677861091695,234.70379807973745,28.706401393267427,226.0,29.53552587646582,242.0,27.888867593159482,234.6970119498618,28.640462953512433,0.06628672111375092,-0.006786129875649749,-0.06593843975499425,0.5227327341955824
1333,681214_115,147.0,10,21,36.8775,-7,34,43.523999999999994,435,163,370,500,2018-04-21T14:16:47.963,2018,4,21,23,16,47.96264,0.23088000000000003,96.73527,94.119793,101.199465,79.2392,61.809075,37,74,230.991719,28.412941999999997,197433.5028,234.36158999999998,26.515406,204018.1591,2018-04-21T14:15:50.571401,2018.0,4.0,21.0,14.0,15.0,50.571401,155.31666469691837,-7.710997004651008,155.49046350737075,-7.446492614693645,234.23911973821748,28.75438304413736,234.29268823930917,29.066543604806636,234.26590398876334,28.910463324471998,226.0,31.223722146891063,240.60466772428342,23.0,233.2649764155559,27.132896626368684,2.0399998463266713,-1.0009275732074343,-1.777566698103314,70.35406553621651
1334,681222_115,81.0,10,16,20.2083,-9,17,43.1,269,250,1,500,2018-04-21T14:16:47.963,2018,4,21,23,16,47.96264,0.23088000000000003,96.73527,94.119793,101.199465,79.2392,61.809075,37,74,230.991719,28.412941999999997,197433.5028,234.36158999999998,26.515406,204018.1591,2018-04-21T14:15:50.571401,2018.0,4.0,21.0,14.0,15.0,50.571401,153.72532397604735,-9.239325833568735,154.3934887254418,-9.343033368220306,234.4148309510221,26.566056488653864,233.78653761842915,26.927673362599933,234.10068428472562,26.746864925626898,226.0,31.223722146891063,240.60466772428342,23.0,234.06453824050348,26.682672464356624,0.0736695907199449,-0.03614604422213574,-0.06419246127027378,0.5393938195051379
1335,681225_095,55.0,10,15,42.9035,-6,44,51.232,145,141,77,250,2018-04-21T14:16:37.529,2018,4,21,23,16,37.52936,0.24024,100.78649200000001,98.891515,157.307308,74.322927,29.126328000000004,34,75,231.701359,28.948764,202267.7933,233.76974199999998,28.735894000000002,199792.74,2018-04-21T14:15:50.571401,2018.0,4.0,21.0,14.0,15.0,50.571401,153.83849111354493,-6.684489542005835,154.068204313816,-6.844961085333328,236.2626833492329,28.529746843545343,235.94793648418732,28.566443043054626,236.1053099167101,28.548094943299986,226.0,29.53552587646582,242.0,27.888867593159482,236.09995646313251,28.49607731577516,0.05229238031031758,-0.005353453577583878,-0.05201762752482608,0.7740933115786452
1336,681613_120,76.5,10,21,26.2204,-8,22,50.781000000000006,404,163,312,500,2018-04-21T14:21:01.899,2018,4,21,23,21,1.8994400000000002,0.33384,97.933369,92.353133,138.571843,60.459920999999994,32.536105,51,100,232.182533,28.620982,198576.9054,235.274727,27.110639000000003,196452.6754,2018-04-21T14:20:02.113550,2018.0,4.0,21.0,14.0,20.0,2.11355,155.23636342514837,-8.351390526392867,155.48755015267434,-8.411407892070521,234.7018988290439,27.530309004968586,234.44801997196814,27.651669108328306,234.57495940050603,27.590989056648446,226.0,31.64076194874157,242.0,23.825764571474835,234.52031850993055,27.479120273205055,0.12450000655416231,-0.05464089057548449,-0.11186878344339135,0.4837067718097055
1337,681625_072,153.5,10,15,20.3615,-6,42,21.509,75,109,1,120,2018-04-21T14:20:38.259,2018,4,21,23,20,38.2592,0.27144,83.687276,78.890132,106.29778999999999,14.538267999999999,20.793791,38,77,232.39529500000003,25.020497,191270.2065,232.72921200000002,23.628013,189824.1891,2018-04-21T14:20:02.113550,2018.0,4.0,21.0,14.0,20.0,2.11355,153.73547939491024,-6.901441885316334,153.89512486430334,-6.586882848215189,237.04418183044731,27.589264315592967,237.15755042105985,27.926929810234885,237.10086612575358,27.758097062913926,229.28281636236338,38.0,232.87980921829552,23.0,232.03039143026658,26.54219964585717,5.214222872718365,-5.0704746954870075,-1.2158974170567554,32.043952232445065
1338,681626_072,153.5,10,16,56.8269,-5,55,1.004,376,120,320,430,2018-04-21T14:20:38.259,2018,4,21,23,20,38.2592,0.27144,83.687276,78.890132,106.29778999999999,14.538267999999999,20.793791,38,77,232.39529500000003,25.020497,191270.2065,232.72921200000002,23.628013,189824.1891,2018-04-21T14:20:02.113550,2018.0,4.0,21.0,14.0,20.0,2.11355,154.16189054372273,-6.065198156473122,154.30904213692716,-5.774121821463863,237.34504777003323,28.488315338221145,237.4516924921869,28.800387610595212,237.39837013111008,28.64435147440818,229.28281636236338,38.0,232.87980921829552,23.0,231.84560176864036,27.31280026571155,5.710189586049321,-5.55276836246972,-1.3315512086966272,32.35175231611599
1339,681713_106,84.0,10,27,1.7912,-8,30,14.270999999999999,225,258,1,400,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255519999999999,0.22152,97.488629,94.196403,157.101848,49.089290000000005,23.414637,33,69,232.606358,28.663758,197437.7119,233.81969500000002,27.970423999999998,194960.9542,2018-04-21T14:21:17.178436,2018.0,4.0,21.0,14.0,21.0,17.178436,156.4588763011143,-8.47224838570913,156.99099284775184,-8.528777896087588,233.85254601907718,28.038606121342067,233.36170369411155,28.343565451358995,233.60712485659437,28.19108578635053,226.0,32.43881193602266,242.0,23.29597363141326,233.56439544389062,28.116309160046683,0.08612401843500272,-0.04272941270374986,-0.07477662630384785,2.1077690341782924
1340,681723_107,84.0,10,22,52.3685,-8,23,40.098,265,176,1,500,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255519999999999,0.22152,97.488629,94.196403,157.101848,49.089290000000005,23.414637,33,69,232.606358,28.663758,197437.7119,233.81969500000002,27.970423999999998,194960.9542,2018-04-21T14:21:17.178436,2018.0,4.0,21.0,14.0,21.0,17.178436,155.3657321089251,-8.356222063332032,156.0319759399886,-8.428117791978135,234.850838051129,27.40463406827419,234.24310458379733,27.79131596518259,234.54697131746315,27.59797501672839,226.0,32.43881193602266,242.0,23.29597363141326,234.52838940502824,27.565456602965348,0.0374531000506388,-0.01858191243491092,-0.032518413763042986,2.7224977014273524
1341,681811_089,140.5,10,28,2.0932,-9,52,34.023,412,81,310,470,2018-04-21T14:23:04.559,2018,4,21,23,23,4.55912,0.29016,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.57654,27.438088,192868.3928,232.51604700000001,25.092251,199183.6349,2018-04-21T14:22:20.262773,2018.0,4.0,21.0,14.0,22.0,20.262773,156.8709970458062,-10.039210540881918,157.08692422679837,-9.783589691609931,232.56551074626472,26.955281731081673,232.57246993236652,27.28776747468014,232.56899033931563,27.121524602880907,232.4620933196109,23.0,232.84890408267742,38.0,232.56837706587362,27.121540417598784,0.0006134773182282635,-0.0006132734420134511,1.5814717876594386e-05,0.278110602347959
1342,682011_042,118.5,10,26,26.0323,-10,6,32.88,115,258,80,150,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386976999999998,198310.3778,2018-04-21T14:24:26.013544,2018.0,4.0,21.0,14.0,24.0,26.013544,156.56126228736196,-10.134058971886331,156.65563746048858,-10.0841991876903,233.18944939373364,26.343667292259816,233.14818155995434,26.442418300391456,233.16881547684397,26.393042796325638,228.08655185390518,38.0,234.52497127099673,23.0,233.08417610345754,26.356713210654856,0.09210679845841689,-0.08463937338643746,-0.036329585670781483,0.5504174297481549
1343,682011_043,118.0,10,27,32.6257,-9,57,53.221000000000004,321,148,170,500,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386976999999998,198310.3778,2018-04-21T14:24:26.013544,2018.0,4.0,21.0,14.0,24.0,26.013544,156.6825803406058,-10.070200600551548,157.12668685577194,-9.839760998772736,233.1362055344975,26.470430743342746,232.93722228461786,26.931775021863128,233.03671390955768,26.70110288260294,228.08655185390518,38.0,234.52497127099673,23.0,232.9519677708083,26.664727470253105,0.09222298334227623,-0.08474613874938086,-0.03637541234983388,0.1007461284087772
1344,682312_088,122.0,10,32,59.1091,-9,3,26.695,120,70,90,175,2018-04-21T14:28:31.114,2018,4,21,23,28,31.11392,0.2496,101.751113,97.336788,70.062957,58.749109999999995,34.167443,44,74,232.55947200000003,29.726196,199587.4173,233.28893100000002,27.649583000000003,203345.6131,2018-04-21T14:27:47.485402,2018.0,4.0,21.0,14.0,27.0,47.485402,158.20608512835375,-9.082139055275887,158.3199025754908,-9.012061517455844,233.29927404019386,27.656632727440144,233.2558090069542,27.7833785618254,233.27754152357403,27.72000564463277,229.65310437539404,38.0,234.9222060327562,23.0,233.26565954808268,27.715831822182484,0.012593733974621501,-0.01188197549134884,-0.00417382245028719,0.4266070704419173
1345,682331_087,19.0,10,25,18.4163,-9,59,14.277000000000001,327,172,285,360,2018-04-21T14:28:31.114,2018,4,21,23,28,31.11392,0.2496,101.751113,97.336788,70.062957,58.749109999999995,34.167443,44,74,232.55947200000003,29.726196,199587.4173,233.28893100000002,27.649583000000003,203345.6131,2018-04-21T14:27:47.485402,2018.0,4.0,21.0,14.0,27.0,47.485402,156.27185658439504,-9.82564910972933,156.36998381059746,-10.11427179367251,234.34476736111503,25.834135952700063,234.0508590816723,25.683882842606206,234.19781322139366,25.759009397653134,229.65310437539404,38.0,234.9222060327562,23.0,233.9799251677485,25.682471110681053,0.23094006428920144,-0.2178880536451686,-0.07653828697208098,82.27779021052059
1346,682644_060,124.5,10,20,34.7841,-7,30,25.52,244,123,30,410,2018-04-21T14:31:25.591,2018,4,21,23,31,25.59056,0.25895999999999997,107.67654099999999,100.44572,69.694854,54.128085,47.985005,36,84,235.964383,32.616057,195069.8091,236.804122,29.322708000000002,199405.7866,2018-04-21T14:30:56.136310,2018.0,4.0,21.0,14.0,30.0,56.13631,154.85740282556884,-7.698805366371544,155.36770253003894,-7.3579754857151345,237.72615654730708,25.910820119284864,237.58123767261236,26.506802557772023,237.65369710995972,26.20881133852844,234.5915837883534,38.0,238.41628775990338,23.0,237.60149792204012,26.195501575771917,0.05386933268660809,-0.05219918791959799,-0.01330976275652418,0.6377056606214139
1347,683115_039,71.5,10,39,48.2952,-6,42,12.241,173,108,1,310,2018-04-21T14:36:42.408,2018,4,21,23,36,42.40784,0.2028,106.543158,103.734995,158.072033,59.950680000000006,27.998094000000002,35,65,233.27697999999998,29.876838,207915.7294,234.78734300000002,29.392293,205383.3611,2018-04-21T14:36:23.395744,2018.0,4.0,21.0,14.0,36.0,23.395744,159.72235981553766,-6.6270093588736385,160.13341319534035,-6.7642508719431245,235.6954477339455,29.064852598052674,235.24387691787172,29.237981349146693,235.46966232590862,29.151416973599684,226.0,32.21139219266752,242.0,27.078374500894213,235.47605540814888,29.171344689026753,0.020928099356440962,0.0063930822402653575,0.019927715427069614,3.1894888281916955
1348,683115_039,71.5,10,39,48.2952,-6,42,12.241,173,108,1,310,2018-04-21T14:36:42.564,2018,4,21,23,36,42.56384,0.1248,104.494015,102.744511,150.421391,57.549195999999995,26.071653,20,41,234.373954,29.540869,205967.7269,235.261205,29.167721999999998,204799.9472,2018-04-21T14:36:23.395744,2018.0,4.0,21.0,14.0,36.0,23.395744,159.72235981553766,-6.6270093588736385,160.13341319534035,-6.7642508719431245,235.6954477339455,29.064852598052674,235.24387691787172,29.237981349146693,235.46966232590862,29.151416973599684,226.0,33.06266363673531,242.0,26.333618529995377,235.44415953654985,29.090777666942074,0.06578387170875026,-0.02550278935876804,-0.06063930665760964,1.8334971251174286
1349,683124_054,79.0,10,35,47.2232,-7,41,21.069000000000003,239,251,90,370,2018-04-21T14:36:50.429,2018,4,21,23,36,50.429359999999996,0.312,104.61315400000001,97.636101,149.19068700000003,54.157516,37.901659,52,98,232.439645,29.247181,207967.6793,235.483598,27.709339,203586.5976,2018-04-21T14:36:23.395744,2018.0,4.0,21.0,14.0,36.0,23.395744,158.74823401717316,-7.64972936034908,159.1212419487434,-7.72363470993645,235.7206119095647,27.65783185141519,235.35598461953225,27.852738996700577,235.53829826454847,27.75528542405788,226.0,32.50056781184962,242.0,24.41717362015214,235.50868291677997,27.696665795587602,0.06567594434374428,-0.029615347768498168,-0.058619628470278684,1.3227379959576029
